relation1,attribute1,relation2,attribute2,frequency
depicts,bag,hasNeckline,v-neck,1
hasNeckline,v-neck,hasLength,long,1
hasSleeveType,long-sleeve,hasWaistline,high-waisted,1
hasNeckline,v-neck,hasWaistline,high-waisted,1
hasNeckline,v-neck,hasSilhouette,a-line,1
hasNeckline,v-neck,belongsToCategory,upperbody,1
hasNeckline,v-neck,depicts,bag,1
hasSilhouette,straight or fitted silhouette,hasMaterialType,fabric,1
hasSilhouette,straight or fitted silhouette,hasLength,long,1
hasMaterialType,fabric,hasSilhouette,straight or fitted silhouette,1
hasLength,long,hasSilhouette,straight or fitted silhouette,1
belongsToCategory,bag,hasSilhouette,straight or fitted silhouette,1
depicts,bag,hasSilhouette,straight or fitted silhouette,1
hasSilhouette,straight or fitted silhouette,belongsToCategory,bag,1
hasSilhouette,straight or fitted silhouette,depicts,bag,1
hasMaterialType,fabric,hasFabricTreatment,no finishing or techniques,1
hasNeckline,round,hasFabricTreatment,no finishing or techniques,1
hasNeckline,round,hasLeatherType,no leather,1
hasFabricTreatment,no finishing or techniques,hasMaterialType,fabric,1
hasNeckline,round,hasOpeningType,zipper closure,1
hasNeckline,round,hasSleeveType,short-sleeve,1
hasFabricTreatment,no finishing or techniques,hasNeckline,round,1
hasLeatherType,no leather,hasNeckline,round,1
hasOpeningType,zipper closure,hasNeckline,round,1
hasSleeveType,short-sleeve,hasNeckline,round,1
hasMaterialType,fabric,hasPattern,striped,1
hasSleeveType,short-sleeve,hasPattern,striped,1
hasWaistline,high-waisted,hasPattern,striped,1
hasPattern,striped,hasMaterialType,fabric,1
hasPattern,striped,hasSleeveType,short-sleeve,1
hasPattern,striped,hasWaistline,high-waisted,1
hasSilhouette,bag,hasMaterialType,fabric,1
hasSilhouette,bag,hasLength,long,1
hasMaterialType,fabric,hasSilhouette,bag,1
hasLength,long,hasSilhouette,bag,1
belongsToCategory,upperbody,hasSilhouette,bag,1
hasSilhouette,bag,belongsToCategory,upperbody,1
hasSleeveType,short-sleeve,hasPattern,solid color,1
hasPattern,solid color,hasSleeveType,short-sleeve,1
hasMaterialType,faux leather,hasFabricTreatment,brushed,1
hasOpeningType,zipper,hasFabricTreatment,brushed,1
hasSleeveType,sleeveless,hasFabricTreatment,brushed,1
hasNeckline,round,hasFabricTreatment,brushed,1
hasLength,medium,hasFabricTreatment,brushed,1
hasWaistline,natural-waist,hasFabricTreatment,brushed,1
hasSilhouette,rectangular,hasFabricTreatment,brushed,1
belongsToCategory,bag,hasFabricTreatment,brushed,1
depicts,bag,hasFabricTreatment,brushed,1
hasFabricTreatment,brushed,hasMaterialType,faux leather,1
hasOpeningType,zipper,hasMaterialType,faux leather,1
hasSleeveType,sleeveless,hasMaterialType,faux leather,1
hasNeckline,round,hasMaterialType,faux leather,1
hasLength,medium,hasMaterialType,faux leather,1
hasWaistline,natural-waist,hasMaterialType,faux leather,1
hasSilhouette,rectangular,hasMaterialType,faux leather,1
belongsToCategory,bag,hasMaterialType,faux leather,1
depicts,bag,hasMaterialType,faux leather,1
hasFabricTreatment,brushed,hasOpeningType,zipper,1
hasMaterialType,faux leather,hasOpeningType,zipper,1
hasWaistline,natural-waist,hasOpeningType,zipper,1
hasFabricTreatment,brushed,hasSleeveType,sleeveless,1
hasMaterialType,faux leather,hasSleeveType,sleeveless,1
hasNeckline,round,hasSleeveType,sleeveless,1
hasLength,medium,hasSleeveType,sleeveless,1
belongsToCategory,bag,hasSleeveType,sleeveless,1
hasFabricTreatment,brushed,hasNeckline,round,1
hasMaterialType,faux leather,hasNeckline,round,1
hasSleeveType,sleeveless,hasNeckline,round,1
hasLength,medium,hasNeckline,round,1
hasWaistline,natural-waist,hasNeckline,round,1
belongsToCategory,bag,hasNeckline,round,1
hasFabricTreatment,brushed,hasLength,medium,1
hasMaterialType,faux leather,hasLength,medium,1
hasSleeveType,sleeveless,hasLength,medium,1
hasNeckline,round,hasLength,medium,1
hasWaistline,natural-waist,hasLength,medium,1
hasFabricTreatment,brushed,hasWaistline,natural-waist,1
hasMaterialType,faux leather,hasWaistline,natural-waist,1
hasOpeningType,zipper,hasWaistline,natural-waist,1
hasNeckline,round,hasWaistline,natural-waist,1
hasLength,medium,hasWaistline,natural-waist,1
belongsToCategory,bag,hasWaistline,natural-waist,1
hasFabricTreatment,brushed,hasSilhouette,rectangular,1
hasMaterialType,faux leather,hasSilhouette,rectangular,1
hasFabricTreatment,brushed,belongsToCategory,bag,1
hasMaterialType,faux leather,belongsToCategory,bag,1
hasSleeveType,sleeveless,belongsToCategory,bag,1
hasNeckline,round,belongsToCategory,bag,1
hasWaistline,natural-waist,belongsToCategory,bag,1
hasFabricTreatment,brushed,depicts,bag,1
hasMaterialType,faux leather,depicts,bag,1
hasLength,knee-length,hasPattern,floral,1
hasPocketType,side pockets,hasFabricTreatment,plain weave,1
hasSleeveType,long,hasFabricTreatment,plain weave,1
hasNeckline,round,hasFabricTreatment,plain weave,1
hasLength,knee-length,hasFabricTreatment,plain weave,1
hasWaistline,natural,hasFabricTreatment,plain weave,1
hasPocketType,side pockets,hasMaterialType,fabric,1
hasLength,knee-length,hasMaterialType,fabric,1
hasPocketType,side pockets,hasOpeningType,zipper,1
hasLength,knee-length,hasOpeningType,zipper,1
hasFabricTreatment,plain weave,hasPocketType,side pockets,1
hasMaterialType,fabric,hasPocketType,side pockets,1
hasOpeningType,zipper,hasPocketType,side pockets,1
hasNeckline,round,hasPocketType,side pockets,1
hasLength,knee-length,hasPocketType,side pockets,1
hasFabricTreatment,plain weave,hasSleeveType,long,1
hasNeckline,round,hasSleeveType,long,1
hasLength,knee-length,hasSleeveType,long,1
hasFabricTreatment,plain weave,hasNeckline,round,1
hasPocketType,side pockets,hasNeckline,round,1
hasSleeveType,long,hasNeckline,round,1
hasLength,knee-length,hasNeckline,round,1
hasPattern,floral,hasLength,knee-length,1
hasFabricTreatment,plain weave,hasLength,knee-length,1
hasMaterialType,fabric,hasLength,knee-length,1
hasOpeningType,zipper,hasLength,knee-length,1
hasPocketType,side pockets,hasLength,knee-length,1
hasSleeveType,long,hasLength,knee-length,1
hasNeckline,round,hasLength,knee-length,1
hasWaistline,natural,hasLength,knee-length,1
hasSilhouette,a-line,hasLength,knee-length,1
belongsToCategory,upperbody,hasLength,knee-length,1
depicts,bag,hasLength,knee-length,1
hasFabricTreatment,plain weave,hasWaistline,natural,1
hasLength,knee-length,hasWaistline,natural,1
hasLength,knee-length,hasSilhouette,a-line,1
hasLength,knee-length,belongsToCategory,upperbody,1
hasLength,knee-length,depicts,bag,1
